step,band,calm,loss,candidate_found,expert_a,expert_b,similarity,util_a,util_b,delta_f_pred
1765,COMFORT,1541,0.3684,0,,,,,,
1766,COMFORT,1542,0.4964,0,,,,,,
1767,COMFORT,1543,0.6285,0,,,,,,
1768,COMFORT,1544,0.8702,0,,,,,,
1769,COMFORT,1545,0.3486,0,,,,,,
1770,COMFORT,1546,0.7232,0,,,,,,
1771,COMFORT,1547,0.6527,0,,,,,,
1772,COMFORT,1548,1.1600,0,,,,,,
1773,COMFORT,1549,0.5323,0,,,,,,
1774,COMFORT,1550,0.5759,0,,,,,,
1775,COMFORT,1551,1.0496,0,,,,,,
1776,COMFORT,1552,0.4484,0,,,,,,
1777,COMFORT,1553,0.4954,0,,,,,,
1778,COMFORT,1554,0.8597,0,,,,,,
1779,COMFORT,1555,0.5037,0,,,,,,
1780,COMFORT,1556,0.8442,0,,,,,,
1781,COMFORT,1557,0.6447,0,,,,,,
1782,COMFORT,1558,0.4123,0,,,,,,
1783,COMFORT,1559,1.1009,0,,,,,,
1784,COMFORT,1560,0.9190,0,,,,,,
1785,COMFORT,1561,0.5928,0,,,,,,
1786,COMFORT,1562,0.8506,0,,,,,,
1787,COMFORT,1563,1.2828,0,,,,,,
1788,COMFORT,1564,0.9879,0,,,,,,
1789,COMFORT,1565,0.6588,0,,,,,,
1790,COMFORT,1566,0.8874,0,,,,,,
1791,COMFORT,1567,1.0377,0,,,,,,
1792,COMFORT,1568,0.6101,0,,,,,,
1793,COMFORT,1569,0.7654,0,,,,,,
1794,COMFORT,1570,0.9318,0,,,,,,
1795,COMFORT,1571,1.0426,0,,,,,,
1796,COMFORT,1572,0.8754,0,,,,,,
1797,COMFORT,1573,1.3726,0,,,,,,
1798,COMFORT,1574,0.8171,0,,,,,,
1799,COMFORT,1575,0.5617,0,,,,,,
1800,COMFORT,1576,1.0593,0,,,,,,
1801,COMFORT,1577,1.6177,0,,,,,,
1802,COMFORT,1578,0.5727,0,,,,,,
1803,COMFORT,1579,0.4879,0,,,,,,
1804,COMFORT,1580,0.5503,0,,,,,,
1805,COMFORT,1581,0.9721,0,,,,,,
1806,COMFORT,1582,0.6547,0,,,,,,
1807,COMFORT,1583,1.0209,0,,,,,,
1808,COMFORT,1584,1.4724,0,,,,,,
1809,COMFORT,1585,0.9234,0,,,,,,
1810,COMFORT,1586,0.9816,0,,,,,,
1811,COMFORT,1587,1.0329,0,,,,,,
1812,COMFORT,1588,0.6546,0,,,,,,
1813,COMFORT,1589,1.0655,0,,,,,,
1814,COMFORT,1590,0.7590,0,,,,,,
1815,COMFORT,1591,1.0450,0,,,,,,
1816,COMFORT,1592,1.2179,0,,,,,,
1817,COMFORT,1593,1.0289,0,,,,,,
1818,COMFORT,1594,1.3160,0,,,,,,
1819,COMFORT,1595,1.0574,0,,,,,,
1820,COMFORT,1596,0.7616,0,,,,,,
1821,COMFORT,1597,0.8600,0,,,,,,
1822,COMFORT,1598,1.3036,0,,,,,,
1823,COMFORT,1599,0.5962,0,,,,,,
1824,COMFORT,1600,0.7820,0,,,,,,
1825,COMFORT,1601,0.9484,0,,,,,,
1826,COMFORT,1602,0.9882,0,,,,,,
1827,COMFORT,1603,0.8830,0,,,,,,
1828,COMFORT,1604,0.3929,0,,,,,,
1829,COMFORT,1605,1.0487,0,,,,,,
1830,COMFORT,1606,1.3087,0,,,,,,
1831,COMFORT,1607,1.1585,0,,,,,,
1832,COMFORT,1608,1.1099,0,,,,,,
1833,COMFORT,1609,0.4918,0,,,,,,
1834,COMFORT,1610,0.7871,0,,,,,,
1835,COMFORT,1611,0.6706,0,,,,,,
1836,COMFORT,1612,1.0031,0,,,,,,
1837,COMFORT,1613,0.8542,0,,,,,,
1838,COMFORT,1614,0.6674,0,,,,,,
1839,COMFORT,1615,0.9702,0,,,,,,
1840,COMFORT,1616,0.8968,0,,,,,,
1841,COMFORT,1617,1.1135,0,,,,,,
1842,COMFORT,1618,0.3287,0,,,,,,
1843,COMFORT,1619,0.8430,0,,,,,,
1844,COMFORT,1620,1.0450,0,,,,,,
1845,COMFORT,1621,0.3520,0,,,,,,
1846,COMFORT,1622,1.1184,0,,,,,,
1847,COMFORT,1623,0.9468,0,,,,,,
1848,COMFORT,1624,1.3730,0,,,,,,
1849,COMFORT,1625,0.7443,0,,,,,,
1850,COMFORT,1626,1.1981,0,,,,,,
1851,COMFORT,1627,0.7571,0,,,,,,
1852,COMFORT,1628,0.6612,0,,,,,,
1853,COMFORT,1629,1.3548,0,,,,,,
1854,COMFORT,1630,1.0095,0,,,,,,
1855,COMFORT,1631,0.8908,0,,,,,,
1856,COMFORT,1632,0.8755,0,,,,,,
1857,COMFORT,1633,0.7942,0,,,,,,
1858,COMFORT,1634,1.1349,0,,,,,,
1859,COMFORT,1635,1.1533,0,,,,,,
1860,COMFORT,1636,1.3272,0,,,,,,
1861,COMFORT,1637,0.7862,0,,,,,,
1862,COMFORT,1638,1.5114,0,,,,,,
1863,COMFORT,1639,0.9095,0,,,,,,
1864,COMFORT,1640,0.8947,0,,,,,,
1865,COMFORT,1641,0.8308,0,,,,,,
1866,COMFORT,1642,0.8942,0,,,,,,
1867,COMFORT,1643,0.8330,0,,,,,,
1868,COMFORT,1644,0.9153,0,,,,,,
1869,COMFORT,1645,0.8491,0,,,,,,
1870,COMFORT,1646,0.9385,0,,,,,,
1871,COMFORT,1647,1.1557,0,,,,,,
1872,COMFORT,1648,0.7879,0,,,,,,
1873,COMFORT,1649,0.8446,0,,,,,,
1874,COMFORT,1650,1.0355,0,,,,,,
1875,COMFORT,1651,0.4060,0,,,,,,
1876,COMFORT,1652,0.6246,0,,,,,,
1877,COMFORT,1653,0.4375,0,,,,,,
1878,COMFORT,1654,0.9651,0,,,,,,
1879,COMFORT,1655,0.4237,0,,,,,,
1880,COMFORT,1656,0.6657,0,,,,,,
1881,COMFORT,1657,0.8060,0,,,,,,
1882,COMFORT,1658,0.7774,0,,,,,,
1883,COMFORT,1659,0.4463,0,,,,,,
1884,COMFORT,1660,0.4328,0,,,,,,
1885,COMFORT,1661,0.4753,0,,,,,,
1886,COMFORT,1662,0.8560,0,,,,,,
1887,COMFORT,1663,0.5286,0,,,,,,
1888,COMFORT,1664,0.5734,0,,,,,,
1889,COMFORT,1665,0.3380,0,,,,,,
1890,COMFORT,1666,1.2687,0,,,,,,
1891,COMFORT,1667,1.4534,0,,,,,,
1892,COMFORT,1668,0.6976,0,,,,,,
1893,COMFORT,1669,0.7116,0,,,,,,
1894,COMFORT,1670,0.7313,0,,,,,,
1895,COMFORT,1671,0.6241,0,,,,,,
1896,COMFORT,1672,0.7106,0,,,,,,
1897,COMFORT,1673,0.3063,0,,,,,,
1898,COMFORT,1674,0.6192,0,,,,,,
1899,COMFORT,1675,0.4660,0,,,,,,
1900,COMFORT,1676,0.3657,0,,,,,,
1901,COMFORT,1677,0.8215,0,,,,,,
1902,COMFORT,1678,0.3397,0,,,,,,
1903,COMFORT,1679,0.8352,0,,,,,,
1904,COMFORT,1680,0.4764,0,,,,,,
1905,COMFORT,1681,0.8576,0,,,,,,
1906,COMFORT,1682,0.8256,0,,,,,,
1907,COMFORT,1683,0.8532,0,,,,,,
1908,COMFORT,1684,0.3247,0,,,,,,
1909,COMFORT,1685,0.6103,0,,,,,,
1910,COMFORT,1686,1.0616,0,,,,,,
1911,COMFORT,1687,0.6918,0,,,,,,
1912,COMFORT,1688,0.5356,0,,,,,,
1913,COMFORT,1689,1.0982,0,,,,,,
1914,COMFORT,1690,1.1239,0,,,,,,
1915,COMFORT,1691,0.7503,0,,,,,,
1916,COMFORT,1692,0.8543,0,,,,,,
1917,COMFORT,1693,0.8767,0,,,,,,
1918,COMFORT,1694,0.7751,0,,,,,,
1919,COMFORT,1695,1.1524,0,,,,,,
1920,COMFORT,1696,0.3694,0,,,,,,
1921,COMFORT,1697,0.5350,0,,,,,,
1922,COMFORT,1698,0.9287,0,,,,,,
1923,COMFORT,1699,0.5744,0,,,,,,
1924,COMFORT,1700,1.0116,0,,,,,,
1925,COMFORT,1701,1.2576,0,,,,,,
1926,COMFORT,1702,0.8705,0,,,,,,
1927,COMFORT,1703,0.5296,0,,,,,,
1928,COMFORT,1704,0.8811,0,,,,,,
1929,COMFORT,1705,0.9020,0,,,,,,
1930,COMFORT,1706,0.9018,0,,,,,,
1931,COMFORT,1707,0.8277,0,,,,,,
1932,COMFORT,1708,1.1187,0,,,,,,
1933,COMFORT,1709,0.6761,0,,,,,,
1934,COMFORT,1710,0.9213,0,,,,,,
1935,COMFORT,1711,1.1539,0,,,,,,
1936,COMFORT,1712,0.7421,0,,,,,,
1937,COMFORT,1713,0.4489,0,,,,,,
1938,COMFORT,1714,0.3241,0,,,,,,
1939,COMFORT,1715,1.0086,0,,,,,,
1940,COMFORT,1716,0.7329,0,,,,,,
1941,COMFORT,1717,1.3446,0,,,,,,
1942,COMFORT,1718,1.0123,0,,,,,,
1943,COMFORT,1719,1.2703,0,,,,,,
1944,COMFORT,1720,0.6882,0,,,,,,
1945,COMFORT,1721,0.7844,0,,,,,,
1946,COMFORT,1722,1.5580,0,,,,,,
1947,COMFORT,1723,0.4024,0,,,,,,
1948,COMFORT,1724,0.8209,0,,,,,,
1949,COMFORT,1725,0.5107,0,,,,,,
1950,COMFORT,1726,0.5612,0,,,,,,
1951,COMFORT,1727,0.5581,0,,,,,,
1952,COMFORT,1728,0.5015,0,,,,,,
1953,COMFORT,1729,0.9508,0,,,,,,
1954,COMFORT,1730,0.6257,0,,,,,,
1955,COMFORT,1731,1.1967,0,,,,,,
1956,COMFORT,1732,1.0448,0,,,,,,
1957,COMFORT,1733,0.8776,0,,,,,,
1958,COMFORT,1734,0.5506,0,,,,,,
1959,COMFORT,1735,1.8162,0,,,,,,
1960,COMFORT,1736,0.6726,0,,,,,,
1961,COMFORT,1737,1.2099,0,,,,,,
1962,COMFORT,1738,0.8478,0,,,,,,
1963,COMFORT,1739,0.8732,0,,,,,,
1964,COMFORT,1740,1.2672,0,,,,,,
1965,COMFORT,1741,0.9394,0,,,,,,
1966,COMFORT,1742,0.8767,0,,,,,,
1967,COMFORT,1743,0.8161,0,,,,,,
1968,COMFORT,1744,0.5953,0,,,,,,
1969,COMFORT,1745,0.5706,0,,,,,,
1970,COMFORT,1746,0.7131,0,,,,,,
1971,COMFORT,1747,0.6225,0,,,,,,
1972,COMFORT,1748,1.6937,0,,,,,,
1973,COMFORT,1749,0.9275,0,,,,,,
1974,COMFORT,1750,1.0328,0,,,,,,
1975,COMFORT,1751,0.8561,0,,,,,,
1976,COMFORT,1752,1.1552,0,,,,,,
1977,COMFORT,1753,1.2068,0,,,,,,
1978,COMFORT,1754,1.4178,0,,,,,,
1979,COMFORT,1755,0.9812,0,,,,,,
1980,COMFORT,1756,1.0544,0,,,,,,
1981,COMFORT,1757,0.7817,0,,,,,,
1982,COMFORT,1758,0.7790,0,,,,,,
1983,COMFORT,1759,0.9444,0,,,,,,
1984,COMFORT,1760,1.2897,0,,,,,,
1985,COMFORT,1761,0.6257,0,,,,,,
1986,COMFORT,1762,1.3865,0,,,,,,
1987,COMFORT,1763,0.9528,0,,,,,,
1988,COMFORT,1764,0.6154,0,,,,,,
1989,COMFORT,1765,0.5291,0,,,,,,
1990,COMFORT,1766,1.1526,0,,,,,,
1991,COMFORT,1767,0.7344,0,,,,,,
1992,COMFORT,1768,0.7871,0,,,,,,
1993,COMFORT,1769,1.0830,0,,,,,,
1994,COMFORT,1770,0.3556,0,,,,,,
1995,COMFORT,1771,1.0628,0,,,,,,
1996,COMFORT,1772,1.3937,0,,,,,,
1997,COMFORT,1773,1.8032,0,,,,,,
1998,COMFORT,1774,1.1569,0,,,,,,
1999,COMFORT,1775,0.7997,0,,,,,,
